Total,1888504,5749,1234552,7117,893948,7459,653952,5379,255173,1326,167815,1899,127312,1948,87358,1932,2643430,6290,1720736,8674,1256731,9162,922694,7415,1170544,4411,770111,5118,564299,5139,400433,4290,13103114,18542,8986666,23960,6510580,28316,4116448,12837,2137402,4703,1358903,5475,1069666,6589,778499,5154,1385437,3268,902996,4503,664429,5234,482441,4473,370953,1823,243012,2819,178030,2862,127941,2863,7931313,23200,5118059,22339,3721358,22536,2813254,12331,3830264,8096,2565233,11297,1813793,12408,1265031,8450,467932,1883,324482,2611,239548,2775,143450,2534,649299,2233,441391,3461,356168,3902,207908,3356,4884061,8585,3116415,10228,2301114,11693,1767646,7877,2602770,6793,1679392,8218,1252150,8783,923378,6153,1273941,4037,800738,3998,631258,4909,473203,3625,1141985,4096,737611,3868,576150,4765,404374,4061,1748053,5379,1139116,5548,839220,6433,608937,4461,1751956,5502,1116752,6697,759939,6441,635204,6251,569551,2285,349955,2947,275146,3194,219596,3158,2230527,4131,1479378,6420,1062391,6364,751149,6130,2646980,4188,1673992,6251,1240714,8034,972988,5329,3980408,8401,2526437,8567,1865163,10185,1453971,6895,2207988,5616,1404798,6373,1110550,7084,803190,5715,1116649,4463,740489,5332,499635,4827,376160,4479,2440212,6698,1551056,8319,1165218,8548,889156,6698,436048,1975,267258,2749,215085,2578,168790,2797,766663,2410,488849,2562,383188,2976,277814,2505,1130011,2777,720213,5529,501828,5061,409798,5030,539116,1981,351445,2510,281607,2795,187671,2596,3272054,6029,2247306,7248,1669437,9427,1024748,6382,792755,2457,496734,3462,340736,3845,296021,3605,7417224,12559,4670153,13354,3259898,15699,2747071,10314,4031592,8480,2625055,10866,1931039,11236,1406537,7015,320873,1737,189465,2018,152651,2209,131408,1895,4717226,9371,2952151,9962,2145605,12840,1765075,7383,1493569,3009,975207,4447,717880,4902,518362,4533,1642579,3451,1034877,5606,793578,6157,607702,4982,5106601,8064,3254545,8811,2423060,11274,1852056,8143,414730,1881,257849,2332,184719,2241,156881,2736,1961481,5748,1280623,7141,923300,7619,680858,5902,347878,1737,218705,2183,171918,2317,129173,1957,2639455,6788,1726939,7286,1270962,8461,912516,6552,9906070,18881,6838900,21582,4974588,25868,3067170,12481,1003345,2384,746286,3953,611370,4732,257059,3522,262852,1220,157105,1448,124107,1636,105747,1492,3184121,7450,2103100,9504,1598945,10720,1081021,7467,2905822,5585,1874376,7594,1456242,8632,1031446,5591,734235,2810,470391,4024,355680,4014,263844,3642,2377935,5709,1479364,5669,1148599,6328,898571,5385,233231,1535,149353,1987,121166,2035,83878,1911,1205749,3649,810494,4454,450566,3956,395255,3822
"    Less than $10,000",8.1,0.2,4.6,0.1,1.5,0.1,15.6,0.4,3.8,0.2,2.5,0.3,0.8,0.1,7.5,0.6,5.9,0.1,3.9,0.1,1.8,0.1,11.1,0.2,7.4,0.2,4.4,0.2,1.4,0.1,14.4,0.5,4.7,0.1,3.1,0.1,1.4,0.1,9.5,0.1,4.5,0.1,2.4,0.1,1.1,0.1,8.9,0.3,4.9,0.2,2.7,0.2,0.9,0.1,9.7,0.4,5.2,0.3,2.9,0.3,1.3,0.2,10.4,0.7,6.2,0.1,3.7,0.1,1.9,0.1,11.9,0.2,6.6,0.1,4.1,0.1,1.5,0.1,12.6,0.3,4.9,0.2,2.7,0.2,1.2,0.2,10.7,0.6,5,0.2,2.7,0.2,1.5,0.2,10.9,0.5,6.1,0.1,3.3,0.1,1.2,0.1,11.9,0.2,5.9,0.1,3.5,0.1,1.2,0.1,11.3,0.3,5.1,0.1,2.8,0.1,1,0.1,9.9,0.3,5.3,0.1,2.7,0.1,1,0.1,11,0.3,8.1,0.2,5.2,0.2,2.1,0.1,15,0.3,8.9,0.2,5.5,0.2,1.7,0.1,16,0.4,5.3,0.2,2.5,0.2,1,0.1,10.6,0.5,4.6,0.1,2.6,0.1,1,0.1,9.6,0.3,5,0.1,2.8,0.1,1,0.1,9.5,0.2,6.4,0.1,3.6,0.1,1.3,0.1,12.2,0.3,4.1,0.1,2.1,0.1,0.7,0.1,8.5,0.2,9.4,0.2,6,0.2,1.9,0.1,17.4,0.5,6.1,0.1,3.3,0.1,1.3,0.1,11.9,0.3,5.7,0.3,2.9,0.2,1.2,0.1,10.9,0.6,5,0.2,2.3,0.2,0.9,0.1,10.6,0.4,5.9,0.2,3.5,0.2,1.5,0.1,11.1,0.3,3.7,0.2,1.8,0.2,0.8,0.1,7.8,0.4,4.7,0.1,2.7,0.1,1,0.1,10.1,0.3,8.4,0.3,5.4,0.3,2.2,0.3,15.1,0.6,6.4,0.1,3.8,0.1,1.5,0.1,11.5,0.2,6.2,0.1,3.8,0.1,1.4,0.1,11.7,0.3,5.6,0.3,2.5,0.3,0.9,0.2,10.8,0.6,6.6,0.1,3.9,0.1,1.2,0.1,12.3,0.2,6.7,0.2,4.3,0.2,1.6,0.1,12.5,0.4,5.4,0.2,3.2,0.2,1.3,0.1,10.5,0.3,5.8,0.1,3.2,0.1,1.1,0.1,11.3,0.2,5.6,0.4,3,0.3,1,0.2,10.7,0.8,7.4,0.2,4.3,0.2,1.6,0.1,14.2,0.5,5.3,0.2,3.5,0.3,1.5,0.2,9.1,0.5,6.7,0.1,4.1,0.1,1.4,0.1,12.6,0.3,6,0.1,3.9,0.1,1.6,0.1,11.9,0.2,3.6,0.2,2.1,0.1,1.1,0.1,9.1,0.5,4.5,0.3,2.5,0.3,1.2,0.2,8.4,0.7,4.8,0.1,2.8,0.1,1,0.1,9.4,0.2,4.4,0.1,2.6,0.1,1,0.1,8.8,0.2,8.5,0.3,5.2,0.3,2.1,0.2,15.9,0.7,4.6,0.1,2.5,0.1,0.9,0.1,9,0.2,5.2,0.3,2.7,0.4,1.2,0.2,10.4,0.8,26.4,0.3,20.8,0.3,9.9,0.3,41,0.7
"    $10,000 to $14,999",5.6,0.1,2.8,0.1,1.3,0.1,11.1,0.3,2.9,0.3,1.6,0.2,0.8,0.2,6,0.6,3.7,0.1,2.1,0.1,1.2,0.1,7,0.3,5.6,0.2,2.9,0.2,1.4,0.1,11.3,0.4,3.9,0.1,2.1,0.1,1.1,0.1,8.4,0.1,3.1,0.1,1.6,0.1,0.8,0.1,6,0.2,3.4,0.1,1.6,0.1,0.6,0.1,7.1,0.3,3.5,0.2,1.8,0.2,0.8,0.2,7,0.5,4.2,0.1,2.3,0.1,1.4,0.1,7.9,0.1,4.2,0.1,2.4,0.1,1.2,0.1,8.2,0.2,2.7,0.2,1.5,0.1,0.9,0.1,6,0.5,4,0.2,2,0.2,1.2,0.1,8.7,0.5,3.7,0.1,2,0.1,0.9,0.1,7,0.1,4.1,0.1,2.2,0.1,0.9,0.1,8.2,0.3,4,0.1,1.8,0.1,0.8,0.1,8.2,0.3,4,0.1,1.9,0.1,0.9,0.1,8.3,0.3,5.5,0.1,3.1,0.1,1.7,0.1,10.3,0.3,5.5,0.1,3.3,0.1,1.5,0.1,9.8,0.3,4.9,0.2,2,0.2,1,0.1,10,0.5,2.6,0.1,1.3,0.1,0.6,0.1,5.3,0.2,4.1,0.1,1.7,0.1,0.8,0.1,8.4,0.2,4.1,0.1,2.3,0.1,1,0.1,7.9,0.1,3.4,0.1,1.4,0.1,0.6,0.1,7.3,0.2,6.7,0.2,3.7,0.2,1.4,0.1,13.2,0.5,4.5,0.1,2.3,0.1,1.1,0.1,8.7,0.2,4.9,0.2,1.9,0.2,1.2,0.2,9.6,0.5,3.8,0.1,1.7,0.1,0.8,0.1,7.7,0.3,3.5,0.1,1.9,0.1,1,0.1,6.6,0.3,3,0.2,1.3,0.2,0.6,0.1,6.5,0.5,3.1,0.1,1.6,0.1,0.8,0.1,6.6,0.2,5.7,0.3,3.4,0.2,1.9,0.2,9.9,0.6,4.6,0.1,2.5,0.1,1.3,0.1,8.5,0.1,4.8,0.1,2.5,0.1,1.2,0.1,9.5,0.2,3.9,0.2,1.6,0.2,0.8,0.2,7.6,0.5,4.4,0.1,2.4,0.1,1,0.1,8,0.2,4.7,0.1,2.6,0.1,1.3,0.1,9.2,0.2,3.8,0.1,1.7,0.1,0.9,0.1,7.8,0.3,4,0.1,2,0.1,0.9,0.1,7.9,0.2,4.9,0.3,2.1,0.3,0.9,0.2,10,0.6,4.8,0.1,2.4,0.1,1.1,0.1,9.6,0.3,4.1,0.2,1.7,0.2,0.6,0.1,8.6,0.5,4.9,0.1,2.6,0.1,1.3,0.1,9.7,0.3,3.9,0.1,2.5,0.1,1.3,0.1,7.5,0.1,2.7,0.1,1.6,0.1,1,0.1,6.5,0.5,4.9,0.3,1.8,0.2,0.7,0.1,9.9,0.7,3.3,0.1,1.6,0.1,0.8,0.1,6.7,0.2,3.1,0.1,1.6,0.1,0.8,0.1,6.2,0.2,5.9,0.2,3.3,0.2,1.8,0.2,11,0.4,4.1,0.1,1.8,0.1,0.8,0.1,8.3,0.2,3.7,0.3,1.6,0.2,1,0.2,7.7,0.7,11.7,0.3,9.7,0.3,8.5,0.3,16.2,0.5
"    $15,000 to $24,999",10.9,0.2,7.7,0.2,4.5,0.2,17.8,0.4,6.2,0.3,3.9,0.3,2.3,0.3,11.3,0.7,8.6,0.2,6.2,0.2,4.1,0.1,13.9,0.3,11.9,0.2,8.3,0.3,5.6,0.3,19.7,0.5,6.9,0.1,5.6,0.1,3.8,0.1,10.9,0.1,6.6,0.1,3.9,0.1,2.5,0.1,11.9,0.3,6.8,0.2,4.2,0.2,2.1,0.1,12.5,0.4,6.8,0.3,4.6,0.3,2.5,0.3,12,0.7,9.3,0.1,6.6,0.1,4.4,0.1,15,0.2,9,0.2,6.8,0.2,3.7,0.1,14.4,0.3,5.5,0.2,3.7,0.3,2.3,0.2,10.4,0.6,9.2,0.3,5.8,0.3,4.1,0.3,17.3,0.7,8.1,0.1,5.3,0.1,2.8,0.1,13.8,0.2,9.5,0.2,5.5,0.1,3,0.1,17.3,0.4,8.6,0.2,4.8,0.2,2.7,0.1,15.9,0.4,8.7,0.2,5.2,0.2,3,0.2,16.2,0.4,10.4,0.2,7.4,0.2,4.8,0.2,16.8,0.3,12.2,0.3,9.1,0.3,5.1,0.3,18.2,0.5,9.7,0.3,5.4,0.3,3.5,0.2,17.3,0.6,5.6,0.1,3.5,0.1,1.8,0.1,10.4,0.3,6.8,0.1,4.1,0.1,2.1,0.1,12,0.3,9.2,0.1,5.8,0.1,3.2,0.1,15.9,0.3,7,0.1,3.8,0.1,2.2,0.1,13.3,0.3,12.3,0.3,9.4,0.3,5.2,0.3,18.8,0.5,9.6,0.2,6.2,0.1,3.6,0.1,16.4,0.4,9.6,0.3,6,0.4,3.9,0.3,16,0.7,8.2,0.2,4.6,0.2,2.5,0.2,15.4,0.5,8.5,0.2,6,0.2,3.7,0.2,13.9,0.4,6.7,0.3,3.4,0.3,1.9,0.2,13.5,0.6,6.7,0.1,4.4,0.1,2.3,0.1,12.5,0.2,11.2,0.3,8.7,0.4,5.6,0.3,16.3,0.6,8.1,0.1,5.8,0.1,3.7,0.1,12.7,0.2,9.7,0.1,6.7,0.1,3.9,0.1,15.9,0.3,8,0.3,4.4,0.4,2.8,0.3,13.8,0.7,9.5,0.1,5.8,0.1,2.9,0.1,16.4,0.2,10.7,0.2,6.9,0.1,4.3,0.1,18.6,0.4,8.1,0.2,5.2,0.2,3.3,0.2,13.9,0.3,8.8,0.1,5.1,0.1,2.7,0.1,16,0.2,8.1,0.4,4.9,0.4,2.5,0.3,13.9,0.8,9.9,0.2,7.1,0.3,4,0.2,16.2,0.4,8.7,0.4,5.1,0.3,2.8,0.3,15.5,0.8,10,0.2,7,0.2,4.1,0.1,16.6,0.4,8.4,0.1,6.5,0.1,4.1,0.1,13.5,0.2,6.1,0.2,3.9,0.2,2.8,0.1,13.2,0.5,8.6,0.4,5,0.4,3.2,0.4,15,0.9,7,0.1,4.3,0.1,2.5,0.1,12.7,0.3,6.5,0.1,4.1,0.1,2.3,0.1,11.6,0.3,12.3,0.3,8.2,0.3,5.6,0.2,20.1,0.6,8.6,0.2,4.9,0.1,2.7,0.1,15.7,0.3,8.1,0.4,4.5,0.5,2.8,0.3,15.2,0.9,18.3,0.3,18.7,0.3,18.4,0.4,17.9,0.5
"    $25,000 to $34,999",10.5,0.2,9,0.2,6.7,0.2,13.5,0.4,6.7,0.4,5.4,0.4,3.6,0.4,10.1,0.8,9,0.2,7.6,0.2,5.7,0.2,12.5,0.3,11.3,0.2,10.1,0.3,8,0.3,14.5,0.4,7.1,0.1,6.4,0.1,4.8,0.1,9.3,0.1,7.2,0.1,5.4,0.2,4,0.1,10.9,0.3,6.9,0.2,5.1,0.2,3.1,0.2,10.7,0.4,8.9,0.5,6.3,0.4,4,0.4,14.3,1.2,9.9,0.1,8.6,0.1,6.5,0.1,13.1,0.2,9.3,0.1,8,0.1,5.7,0.1,12.4,0.3,6.3,0.3,4.9,0.3,3.7,0.3,10.1,0.6,9.7,0.3,8,0.4,6.2,0.4,14.1,0.6,8.1,0.1,6.3,0.1,4.3,0.1,11.7,0.2,9.9,0.2,7.6,0.2,5.2,0.2,14.6,0.3,9.3,0.2,6.6,0.2,4.6,0.2,14.6,0.4,9.6,0.2,7.1,0.2,5,0.2,14.8,0.5,10.4,0.2,8.7,0.2,6.8,0.2,14.1,0.3,10.2,0.2,8.9,0.2,6.7,0.2,12.8,0.4,9.3,0.4,7.5,0.4,5.8,0.4,13.1,0.7,6.1,0.1,4.8,0.1,2.9,0.1,9.3,0.2,6.4,0.1,5,0.1,3.2,0.1,9.2,0.2,9.6,0.1,7.4,0.1,5,0.1,14.1,0.2,7.5,0.1,5.4,0.1,3.5,0.1,11.8,0.2,11,0.2,10.1,0.3,7.8,0.3,13.1,0.5,10,0.2,7.7,0.2,5.7,0.2,14.5,0.3,10.5,0.4,7.9,0.4,6.1,0.4,15.2,0.8,9.2,0.2,6.6,0.3,4.5,0.2,14.5,0.4,9.1,0.2,7.8,0.2,5.7,0.3,12.4,0.4,7.5,0.3,4.8,0.3,3.5,0.3,13.3,0.7,6.6,0.1,5.2,0.1,3.5,0.1,10.3,0.3,10.3,0.3,9.3,0.4,7.1,0.4,12.6,0.5,7.6,0.1,6.4,0.1,4.7,0.1,10,0.2,10,0.1,8.4,0.1,6.2,0.1,13.4,0.2,8.4,0.4,5.7,0.4,3.9,0.3,12.9,0.7,9.6,0.1,7.3,0.1,4.9,0.1,13.8,0.2,10.3,0.2,8.9,0.3,6.8,0.2,13.4,0.4,8.7,0.2,6.9,0.2,5.2,0.2,12.2,0.4,9,0.1,6.9,0.1,4.9,0.1,13.3,0.2,7.8,0.3,6.1,0.4,3.8,0.3,11.2,0.7,10.2,0.2,8.6,0.2,6.2,0.2,13.7,0.3,10,0.4,6.9,0.4,4.8,0.3,15.8,0.8,10.2,0.2,8.6,0.2,6.6,0.2,13.8,0.3,8.9,0.1,7.7,0.1,5.7,0.1,12.1,0.2,7.2,0.2,5.7,0.2,4.4,0.2,12.7,0.5,8.9,0.3,6.4,0.4,4.7,0.3,13.2,0.7,7.1,0.1,5.8,0.1,3.9,0.1,10.2,0.3,6.9,0.1,5.1,0.1,3.6,0.1,10.6,0.2,10.8,0.3,9.2,0.3,7.5,0.3,14.1,0.6,9,0.1,6.6,0.2,4.6,0.1,13.6,0.2,8.8,0.4,6.2,0.5,4.6,0.4,14.2,0.9,12.4,0.2,13.9,0.3,14.6,0.4,9.2,0.3
"    $35,000 to $49,999",13.2,0.2,12.6,0.3,11.3,0.3,14.1,0.3,10.1,0.5,8.6,0.5,7.4,0.6,13.5,1.1,13.3,0.2,12.1,0.2,10.3,0.2,15.9,0.3,14.1,0.3,13.8,0.3,12.8,0.4,14.3,0.4,10,0.1,9.7,0.1,8,0.1,11.3,0.1,11,0.2,9.4,0.2,7.8,0.2,14.4,0.3,10,0.2,8.3,0.2,6.2,0.3,13.5,0.4,11.7,0.4,10.6,0.5,8.6,0.5,14.5,0.8,13.8,0.1,13.3,0.1,11.7,0.2,15.3,0.2,12.5,0.2,11.5,0.2,9.5,0.2,14.7,0.3,9.7,0.3,8.5,0.3,7,0.4,13.6,0.7,14,0.3,12.9,0.4,11.7,0.4,16.5,0.7,11.2,0.1,10,0.1,8.2,0.1,13.7,0.2,13.6,0.2,12.1,0.2,10.1,0.2,16.5,0.3,13.1,0.2,11.3,0.2,9.2,0.2,16.8,0.4,13.5,0.2,11.6,0.3,9.7,0.2,17.1,0.4,13.5,0.2,12.8,0.3,11.6,0.3,14.6,0.3,12.5,0.2,11.9,0.2,10.4,0.3,13.7,0.4,13.1,0.3,12.2,0.4,10.7,0.4,15.1,0.6,9.3,0.2,7.7,0.2,5.6,0.2,12.9,0.3,9,0.1,7.8,0.2,5.9,0.2,11.6,0.3,13.3,0.1,11.7,0.1,10.1,0.2,16,0.3,11.5,0.1,9.4,0.1,7.4,0.1,16,0.3,13.5,0.2,13.3,0.3,12,0.4,13.5,0.4,13.7,0.2,12.5,0.2,10.8,0.2,16.1,0.3,13.5,0.4,12.5,0.4,11.5,0.4,15.4,0.6,13.3,0.3,11.3,0.3,9.3,0.3,17.4,0.5,13.3,0.3,12.4,0.3,10.4,0.3,15.6,0.4,10.2,0.3,8.5,0.4,6.9,0.4,14.1,0.5,9,0.2,7.8,0.2,6.1,0.1,12.2,0.3,13.2,0.3,13,0.4,11.6,0.4,13.5,0.6,10.4,0.1,9.6,0.1,7.8,0.1,12.1,0.2,13.6,0.2,12.6,0.2,10.7,0.2,15.7,0.3,11.8,0.5,9.6,0.5,7.6,0.5,16,0.8,13.3,0.1,11.8,0.1,9.9,0.2,16.1,0.2,14.1,0.2,13,0.2,11.3,0.2,16.2,0.5,12.2,0.2,11.1,0.2,9.5,0.3,14.3,0.3,12.1,0.1,10.9,0.2,9.1,0.2,14.7,0.2,10.8,0.4,9.3,0.4,7.2,0.5,13.2,0.7,13.5,0.2,12.7,0.3,11,0.3,15.1,0.4,13.6,0.4,11.3,0.4,9.2,0.4,18.3,0.9,13.9,0.2,12.9,0.2,11.3,0.2,15.9,0.4,12.3,0.1,11.4,0.1,9.7,0.1,14.7,0.2,11.8,0.2,10.3,0.3,8.9,0.3,16.8,0.7,12.3,0.4,10.5,0.4,8.4,0.5,15.6,0.7,10.8,0.1,9.3,0.2,7.3,0.2,14.2,0.2,10.8,0.2,9.3,0.2,7.5,0.2,14.1,0.3,14.2,0.3,14,0.4,13.6,0.5,14.4,0.6,13,0.1,11,0.2,9,0.2,16.7,0.2,12.3,0.6,11,0.6,9.3,0.7,15.1,1,12,0.2,13.8,0.3,16.3,0.4,7,0.3
